season,date,home_team,away_team,home_runs,away_runs,home_win,run_diff,month,weekday,day_night,home_league,away_league,is_interleague,game_id,home_BA,home_OBP,home_SLG,home_OPS,home_season_runs,home_ERA,home_WHIP,away_BA,away_OBP,away_SLG,away_OPS,away_season_runs,away_ERA,away_WHIP
2022,2022-04-17,LAD,CIN,9.0,1.0,1,8.0,4,Sunday,Day,NL,NL,0,662618,0.257,0.333,0.442,0.775,847,2.8,1.05,0.235,0.304,0.372,0.676,648.0,4.86,1.39
2022,2022-04-17,BAL,NYY,5.0,0.0,1,5.0,4,Sunday,Day,AL,AL,0,663365,0.236,0.305,0.39,0.695,674,3.97,1.29,0.241,0.325,0.426,0.751,807.0,3.3,1.12
2022,2022-04-17,SEA,HOU,7.0,2.0,1,5.0,4,Sunday,Day,AL,AL,0,662174,0.23,0.315,0.39,0.704,690,3.59,1.19,0.248,0.319,0.424,0.743,737.0,2.9,1.09
2022,2022-04-17,TOR,OAK,4.0,3.0,1,1.0,4,Sunday,Day,AL,AL,0,661804,0.264,0.329,0.431,0.76,775,3.89,1.23,0.216,0.281,0.346,0.626,568.0,4.54,1.33
2022,2022-04-17,COL,CHC,4.0,6.0,0,-2.0,4,Sunday,Day,NL,NL,0,662930,0.254,0.315,0.398,0.713,698,5.08,1.44,0.238,0.311,0.387,0.698,657.0,4.03,1.3
2022,2022-04-17,NYM,AZ,5.0,0.0,1,5.0,4,Sunday,Day,NL,,1,662625,0.259,0.332,0.412,0.744,772,3.58,1.18,,,,,,,
2022,2022-04-17,SDP,ATL,2.0,1.0,1,1.0,4,Sunday,Day,NL,NL,0,662234,0.241,0.318,0.382,0.7,705,3.81,1.2,0.253,0.317,0.443,0.761,789.0,3.46,1.19
2022,2022-04-17,PIT,WSN,5.0,3.0,1,2.0,4,Sunday,Day,NL,NL,0,662294,0.222,0.291,0.364,0.655,591,4.66,1.42,0.249,0.31,0.377,0.688,603.0,5.0,1.44
2022,2022-04-17,CLE,SFG,1.0,8.0,0,-7.0,4,Sunday,Day,AL,NL,1,663132,0.254,0.316,0.383,0.699,698,3.47,1.16,0.234,0.315,0.39,0.705,716.0,3.86,1.28
2022,2022-04-17,MIL,STL,6.0,5.0,1,1.0,4,Sunday,Day,NL,NL,0,661226,0.235,0.315,0.409,0.724,725,3.83,1.22,0.252,0.325,0.42,0.745,772.0,3.79,1.27
2022,2022-04-18,COL,PHI,4.0,1.0,1,3.0,4,Monday,Night,NL,NL,0,662929,0.254,0.315,0.398,0.713,698,5.08,1.44,0.253,0.317,0.422,0.739,747.0,3.98,1.26
2022,2022-04-18,LAD,ATL,7.0,4.0,1,3.0,4,Monday,Night,NL,NL,0,662617,0.257,0.333,0.442,0.775,847,2.8,1.05,0.253,0.317,0.443,0.761,789.0,3.46,1.19
2022,2022-04-18,MIL,PIT,6.0,1.0,1,5.0,4,Monday,Night,NL,NL,0,661242,0.235,0.315,0.409,0.724,725,3.83,1.22,0.222,0.291,0.364,0.655,591.0,4.66,1.42
2022,2022-04-18,HOU,LAA,8.0,3.0,1,5.0,4,Monday,Night,AL,AL,0,662928,0.248,0.319,0.424,0.743,737,2.9,1.09,0.233,0.297,0.39,0.687,623.0,3.79,1.24
2022,2022-04-18,BOS,MIN,3.0,8.0,0,-5.0,4,Monday,Day,AL,AL,0,663236,0.258,0.321,0.409,0.731,735,4.53,1.35,0.248,0.317,0.401,0.718,696.0,3.98,1.24
2022,2022-04-18,SDP,CIN,4.0,1.0,1,3.0,4,Monday,Night,NL,NL,0,662233,0.241,0.318,0.382,0.7,705,3.81,1.2,0.235,0.304,0.372,0.676,648.0,4.86,1.39
2022,2022-04-18,OAK,BAL,5.0,1.0,1,4.0,4,Monday,Night,AL,AL,0,662407,0.216,0.281,0.346,0.626,568,4.54,1.33,0.236,0.305,0.39,0.695,674.0,3.97,1.29
2022,2022-04-18,CHC,TBR,4.0,2.0,1,2.0,4,Monday,Night,NL,AL,1,663197,0.238,0.311,0.387,0.698,657,4.03,1.3,0.239,0.309,0.377,0.686,666.0,3.41,1.15
2022,2022-04-19,COL,PHI,6.0,5.0,1,1.0,4,Tuesday,Night,NL,NL,0,662925,0.254,0.315,0.398,0.713,698,5.08,1.44,0.253,0.317,0.422,0.739,747.0,3.98,1.26
2022,2022-04-19,HOU,LAA,2.0,7.0,0,-5.0,4,Tuesday,Night,AL,AL,0,662927,0.248,0.319,0.424,0.743,737,2.9,1.09,0.233,0.297,0.39,0.687,623.0,3.79,1.24
2022,2022-04-19,SDP,CIN,6.0,2.0,1,4.0,4,Tuesday,Night,NL,NL,0,662232,0.241,0.318,0.382,0.7,705,3.81,1.2,0.235,0.304,0.372,0.676,648.0,4.86,1.39
2022,2022-04-19,WSN,AZ,1.0,0.0,1,1.0,4,Tuesday,Night,NL,,1,662583,0.249,0.31,0.377,0.688,603,5.0,1.44,,,,,,,
2022,2022-04-19,DET,NYY,2.0,4.0,0,-2.0,4,Tuesday,Night,AL,AL,0,662896,0.231,0.286,0.346,0.632,557,4.04,1.3,0.241,0.325,0.426,0.751,807.0,3.3,1.12
2022,2022-04-19,OAK,BAL,2.0,1.0,1,1.0,4,Tuesday,Night,AL,AL,0,662406,0.216,0.281,0.346,0.626,568,4.54,1.33,0.236,0.305,0.39,0.695,674.0,3.97,1.29
2022,2022-04-19,WSN,AZ,6.0,1.0,1,5.0,4,Tuesday,Day,NL,,1,662587,0.249,0.31,0.377,0.688,603,5.0,1.44,,,,,,,
2022,2022-04-19,MIL,PIT,5.0,2.0,1,3.0,4,Tuesday,Night,NL,NL,0,661211,0.235,0.315,0.409,0.724,725,3.83,1.22,0.222,0.291,0.364,0.655,591.0,4.66,1.42
2022,2022-04-19,BOS,TOR,2.0,1.0,1,1.0,4,Tuesday,Night,AL,AL,0,663249,0.258,0.321,0.409,0.731,735,4.53,1.35,0.264,0.329,0.431,0.76,775.0,3.89,1.23
2022,2022-04-19,CHC,TBR,5.0,6.0,0,-1.0,4,Tuesday,Night,NL,AL,1,663196,0.238,0.311,0.387,0.698,657,4.03,1.3,0.239,0.309,0.377,0.686,666.0,3.41,1.15
2022,2022-04-19,KCR,MIN,4.0,3.0,1,1.0,4,Tuesday,Night,AL,AL,0,662753,0.244,0.306,0.38,0.686,640,4.72,1.47,0.248,0.317,0.401,0.718,696.0,3.98,1.24
2022,2022-04-19,LAD,ATL,1.0,3.0,0,-2.0,4,Tuesday,Night,NL,NL,0,662717,0.257,0.333,0.442,0.775,847,2.8,1.05,0.253,0.317,0.443,0.761,789.0,3.46,1.19
2022,2022-04-19,MIA,STL,1.0,5.0,0,-4.0,4,Tuesday,Night,NL,NL,0,661405,0.23,0.294,0.363,0.658,586,3.87,1.27,0.252,0.325,0.42,0.745,772.0,3.79,1.27
2022,2022-04-19,NYM,SFG,5.0,4.0,1,1.0,4,Tuesday,Day,NL,NL,0,662350,0.259,0.332,0.412,0.744,772,3.58,1.18,0.234,0.315,0.39,0.705,716.0,3.86,1.28
2022,2022-04-19,NYM,SFG,3.0,1.0,1,2.0,4,Tuesday,Day,NL,NL,0,662616,0.259,0.332,0.412,0.744,772,3.58,1.18,0.234,0.315,0.39,0.705,716.0,3.86,1.28
2022,2022-04-19,SEA,TEX,6.0,2.0,1,4.0,4,Tuesday,Night,AL,AL,0,662161,0.23,0.315,0.39,0.704,690,3.59,1.19,0.239,0.301,0.395,0.696,707.0,4.22,1.34
2022,2022-04-20,MIL,PIT,4.0,2.0,1,2.0,4,Wednesday,Day,NL,NL,0,661203,0.235,0.315,0.409,0.724,725,3.83,1.22,0.222,0.291,0.364,0.655,591.0,4.66,1.42
2022,2022-04-20,CHC,TBR,2.0,8.0,0,-6.0,4,Wednesday,Night,NL,AL,1,663146,0.238,0.311,0.387,0.698,657,4.03,1.3,0.239,0.309,0.377,0.686,666.0,3.41,1.15
2022,2022-04-20,SDP,CIN,6.0,0.0,1,6.0,4,Wednesday,Day,NL,NL,0,662231,0.241,0.318,0.382,0.7,705,3.81,1.2,0.235,0.304,0.372,0.676,648.0,4.86,1.39
2022,2022-04-20,MIA,STL,0.0,2.0,0,-2.0,4,Wednesday,Night,NL,NL,0,661404,0.23,0.294,0.363,0.658,586,3.87,1.27,0.252,0.325,0.42,0.745,772.0,3.79,1.27
2022,2022-04-20,CLE,CHW,11.0,1.0,1,10.0,4,Wednesday,Day,AL,AL,0,663094,0.254,0.316,0.383,0.699,698,3.47,1.16,0.256,0.31,0.387,0.698,686.0,3.94,1.29
2022,2022-04-20,CLE,CHW,2.0,1.0,1,1.0,4,Wednesday,Day,AL,AL,0,663075,0.254,0.316,0.383,0.699,698,3.47,1.16,0.256,0.31,0.387,0.698,686.0,3.94,1.29
2022,2022-04-20,NYM,SFG,2.0,5.0,0,-3.0,4,Wednesday,Night,NL,NL,0,662349,0.259,0.332,0.412,0.744,772,3.58,1.18,0.234,0.315,0.39,0.705,716.0,3.86,1.28
2022,2022-04-20,COL,PHI,6.0,9.0,0,-3.0,4,Wednesday,Day,NL,NL,0,662924,0.254,0.315,0.398,0.713,698,5.08,1.44,0.253,0.317,0.422,0.739,747.0,3.98,1.26
2022,2022-04-20,LAD,ATL,5.0,1.0,1,4.0,4,Wednesday,Day,NL,NL,0,662734,0.257,0.333,0.442,0.775,847,2.8,1.05,0.253,0.317,0.443,0.761,789.0,3.46,1.19
2022,2022-04-20,OAK,BAL,0.0,1.0,0,-1.0,4,Wednesday,Day,AL,AL,0,662392,0.216,0.281,0.346,0.626,568,4.54,1.33,0.236,0.305,0.39,0.695,674.0,3.97,1.29
2022,2022-04-20,DET,NYY,3.0,5.0,0,-2.0,4,Wednesday,Night,AL,AL,0,662861,0.231,0.286,0.346,0.632,557,4.04,1.3,0.241,0.325,0.426,0.751,807.0,3.3,1.12
2022,2022-04-20,KCR,MIN,2.0,0.0,1,2.0,4,Wednesday,Night,AL,AL,0,662703,0.244,0.306,0.38,0.686,640,4.72,1.47,0.248,0.317,0.401,0.718,696.0,3.98,1.24
2022,2022-04-20,BOS,TOR,1.0,6.0,0,-5.0,4,Wednesday,Night,AL,AL,0,663247,0.258,0.321,0.409,0.731,735,4.53,1.35,0.264,0.329,0.431,0.76,775.0,3.89,1.23
2022,2022-04-20,HOU,LAA,0.0,6.0,0,-6.0,4,Wednesday,Night,AL,AL,0,662926,0.248,0.319,0.424,0.743,737,2.9,1.09,0.233,0.297,0.39,0.687,623.0,3.79,1.24
2022,2022-04-20,WSN,AZ,2.0,11.0,0,-9.0,4,Wednesday,Night,NL,,1,662560,0.249,0.31,0.377,0.688,603,5.0,1.44,,,,,,,
2022,2022-04-20,SEA,TEX,4.0,2.0,1,2.0,4,Wednesday,Night,AL,AL,0,662178,0.23,0.315,0.39,0.704,690,3.59,1.19,0.239,0.301,0.395,0.696,707.0,4.22,1.34
2022,2022-04-21,NYM,SFG,6.0,2.0,1,4.0,4,Thursday,Day,NL,NL,0,662593,0.259,0.332,0.412,0.744,772,3.58,1.18,0.234,0.315,0.39,0.705,716.0,3.86,1.28
2022,2022-04-21,OAK,BAL,6.0,4.0,1,2.0,4,Thursday,Day,AL,AL,0,662391,0.216,0.281,0.346,0.626,568,4.54,1.33,0.236,0.305,0.39,0.695,674.0,3.97,1.29
2022,2022-04-21,CLE,CHW,6.0,3.0,1,3.0,4,Thursday,Day,AL,AL,0,663093,0.254,0.316,0.383,0.699,698,3.47,1.16,0.256,0.31,0.387,0.698,686.0,3.94,1.29
2022,2022-04-21,KCR,MIN,0.0,1.0,0,-1.0,4,Thursday,Day,AL,AL,0,662742,0.244,0.306,0.38,0.686,640,4.72,1.47,0.248,0.317,0.401,0.718,696.0,3.98,1.24
2022,2022-04-21,DET,NYY,3.0,0.0,1,3.0,4,Thursday,Day,AL,AL,0,662850,0.231,0.286,0.346,0.632,557,4.04,1.3,0.241,0.325,0.426,0.751,807.0,3.3,1.12
2022,2022-04-21,MIA,STL,5.0,0.0,1,5.0,4,Thursday,Night,NL,NL,0,661391,0.23,0.294,0.363,0.658,586,3.87,1.27,0.252,0.325,0.42,0.745,772.0,3.79,1.27
2022,2022-04-21,CHC,PIT,3.0,4.0,0,-1.0,4,Thursday,Night,NL,NL,0,663145,0.238,0.311,0.387,0.698,657,4.03,1.3,0.222,0.291,0.364,0.655,591.0,4.66,1.42
2022,2022-04-21,BOS,TOR,2.0,3.0,0,-1.0,4,Thursday,Day,AL,AL,0,663225,0.258,0.321,0.409,0.731,735,4.53,1.35,0.264,0.329,0.431,0.76,775.0,3.89,1.23
2022,2022-04-21,SEA,TEX,6.0,8.0,0,-2.0,4,Thursday,Night,AL,AL,0,662177,0.23,0.315,0.39,0.704,690,3.59,1.19,0.239,0.301,0.395,0.696,707.0,4.22,1.34
2022,2022-04-21,WSN,AZ,3.0,4.0,0,-1.0,4,Thursday,Day,NL,,1,662558,0.249,0.31,0.377,0.688,603,5.0,1.44,,,,,,,
2022,2022-04-22,NYY,CLE,4.0,1.0,1,3.0,4,Friday,Night,AL,AL,0,661311,0.241,0.325,0.426,0.751,807,3.3,1.12,0.254,0.316,0.383,0.699,698.0,3.47,1.16
2022,2022-04-22,CHC,PIT,2.0,4.0,0,-2.0,4,Friday,Night,NL,NL,0,663195,0.238,0.311,0.387,0.698,657,4.03,1.3,0.222,0.291,0.364,0.655,591.0,4.66,1.42
2022,2022-04-22,ATL,MIA,3.0,0.0,1,3.0,4,Friday,Night,NL,NL,0,661569,0.253,0.317,0.443,0.761,789,3.46,1.19,0.23,0.294,0.363,0.658,586.0,3.87,1.27
2022,2022-04-22,TBR,BOS,3.0,4.0,0,-1.0,4,Friday,Night,AL,AL,0,661914,0.239,0.309,0.377,0.686,666,3.41,1.15,0.258,0.321,0.409,0.731,735.0,4.53,1.35
2022,2022-04-22,MIN,CHW,2.0,1.0,1,1.0,4,Friday,Night,AL,AL,0,661755,0.248,0.317,0.401,0.718,696,3.98,1.24,0.256,0.31,0.387,0.698,686.0,3.94,1.29
2022,2022-04-22,LAA,BAL,3.0,5.0,0,-2.0,4,Friday,Night,AL,AL,0,661037,0.233,0.297,0.39,0.687,623,3.79,1.24,0.236,0.305,0.39,0.695,674.0,3.97,1.29
2022,2022-04-22,HOU,TOR,3.0,4.0,0,-1.0,4,Friday,Night,AL,AL,0,662922,0.248,0.319,0.424,0.743,737,2.9,1.09,0.264,0.329,0.431,0.76,775.0,3.89,1.23
2022,2022-04-22,SEA,KCR,4.0,1.0,1,3.0,4,Friday,Night,AL,AL,0,662175,0.23,0.315,0.39,0.704,690,3.59,1.19,0.244,0.306,0.38,0.686,640.0,4.72,1.47
2022,2022-04-22,OAK,TEX,1.0,8.0,0,-7.0,4,Friday,Night,AL,AL,0,662390,0.216,0.281,0.346,0.626,568,4.54,1.33,0.239,0.301,0.395,0.696,707.0,4.22,1.34
2022,2022-04-22,WSN,SFG,1.0,7.0,0,-6.0,4,Friday,Night,NL,NL,0,662557,0.249,0.31,0.377,0.688,603,5.0,1.44,0.234,0.315,0.39,0.705,716.0,3.86,1.28
2022,2022-04-22,PHI,MIL,4.0,2.0,1,2.0,4,Friday,Night,NL,NL,0,661621,0.253,0.317,0.422,0.739,747,3.98,1.26,0.235,0.315,0.409,0.724,725.0,3.83,1.22
2022,2022-04-22,ARI,NYM,5.0,6.0,0,-1.0,4,Friday,Night,NL,NL,0,663394,0.23,0.304,0.385,0.689,702,4.25,1.29,0.259,0.332,0.412,0.744,772.0,3.58,1.18
2022,2022-04-22,SDP,LAD,1.0,6.0,0,-5.0,4,Friday,Night,NL,NL,0,662230,0.241,0.318,0.382,0.7,705,3.81,1.2,0.257,0.333,0.442,0.775,847.0,2.8,1.05
2022,2022-04-22,CIN,STL,2.0,4.0,0,-2.0,4,Friday,Night,NL,NL,0,663169,0.235,0.304,0.372,0.676,648,4.86,1.39,0.252,0.325,0.42,0.745,772.0,3.79,1.27
2022,2022-04-23,ARI,NYM,5.0,2.0,1,3.0,4,Saturday,Night,NL,NL,0,663384,0.23,0.304,0.385,0.689,702,4.25,1.29,0.259,0.332,0.412,0.744,772.0,3.58,1.18
2022,2022-04-23,CHC,PIT,21.0,0.0,1,21.0,4,Saturday,Day,NL,NL,0,663144,0.238,0.311,0.387,0.698,657,4.03,1.3,0.222,0.291,0.364,0.655,591.0,4.66,1.42
2022,2022-04-23,ATL,MIA,7.0,9.0,0,-2.0,4,Saturday,Night,NL,NL,0,661568,0.253,0.317,0.443,0.761,789,3.46,1.19,0.23,0.294,0.363,0.658,586.0,3.87,1.27
2022,2022-04-23,TBR,BOS,3.0,2.0,1,1.0,4,Saturday,Night,AL,AL,0,661941,0.239,0.309,0.377,0.686,666,3.41,1.15,0.258,0.321,0.409,0.731,735.0,4.53,1.35
2022,2022-04-23,LAA,BAL,4.0,5.0,0,-1.0,4,Saturday,Night,AL,AL,0,661035,0.233,0.297,0.39,0.687,623,3.79,1.24,0.236,0.305,0.39,0.695,674.0,3.97,1.29
2022,2022-04-23,MIN,CHW,9.0,2.0,1,7.0,4,Saturday,Day,AL,AL,0,661752,0.248,0.317,0.401,0.718,696,3.98,1.24,0.256,0.31,0.387,0.698,686.0,3.94,1.29
2022,2022-04-23,CIN,STL,0.0,5.0,0,-5.0,4,Saturday,Day,NL,NL,0,663100,0.235,0.304,0.372,0.676,648,4.86,1.39,0.252,0.325,0.42,0.745,772.0,3.79,1.27
2022,2022-04-23,NYY,CLE,5.0,4.0,1,1.0,4,Saturday,Day,AL,AL,0,661310,0.241,0.325,0.426,0.751,807,3.3,1.12,0.254,0.316,0.383,0.699,698.0,3.47,1.16
2022,2022-04-23,HOU,TOR,2.0,3.0,0,-1.0,4,Saturday,Day,AL,AL,0,662875,0.248,0.319,0.424,0.743,737,2.9,1.09,0.264,0.329,0.431,0.76,775.0,3.89,1.23
2022,2022-04-23,SEA,KCR,13.0,7.0,1,6.0,4,Saturday,Night,AL,AL,0,662191,0.23,0.315,0.39,0.704,690,3.59,1.19,0.244,0.306,0.38,0.686,640.0,4.72,1.47
2022,2022-04-23,DET,COL,2.0,3.0,0,-1.0,4,Saturday,Night,AL,NL,1,662849,0.231,0.286,0.346,0.632,557,4.04,1.3,0.254,0.315,0.398,0.713,698.0,5.08,1.44
2022,2022-04-23,DET,COL,13.0,0.0,1,13.0,4,Saturday,Day,AL,NL,1,662848,0.231,0.286,0.346,0.632,557,4.04,1.3,0.254,0.315,0.398,0.713,698.0,5.08,1.44
2022,2022-04-23,OAK,TEX,0.0,2.0,0,-2.0,4,Saturday,Day,AL,AL,0,662389,0.216,0.281,0.346,0.626,568,4.54,1.33,0.239,0.301,0.395,0.696,707.0,4.22,1.34
2022,2022-04-23,WSN,SFG,2.0,5.0,0,-3.0,4,Saturday,Day,NL,NL,0,662549,0.249,0.31,0.377,0.688,603,5.0,1.44,0.234,0.315,0.39,0.705,716.0,3.86,1.28
2022,2022-04-23,SDP,LAD,3.0,2.0,1,1.0,4,Saturday,Night,NL,NL,0,662276,0.241,0.318,0.382,0.7,705,3.81,1.2,0.257,0.333,0.442,0.775,847.0,2.8,1.05
2022,2022-04-23,PHI,MIL,3.0,5.0,0,-2.0,4,Saturday,Day,NL,NL,0,661620,0.253,0.317,0.422,0.739,747,3.98,1.26,0.235,0.315,0.409,0.724,725.0,3.83,1.22
2022,2022-04-24,LAA,BAL,7.0,6.0,1,1.0,4,Sunday,Day,AL,AL,0,661033,0.233,0.297,0.39,0.687,623,3.79,1.24,0.236,0.305,0.39,0.695,674.0,3.97,1.29
2022,2022-04-24,ATL,MIA,4.0,5.0,0,-1.0,4,Sunday,Day,NL,NL,0,661590,0.253,0.317,0.443,0.761,789,3.46,1.19,0.23,0.294,0.363,0.658,586.0,3.87,1.27
2022,2022-04-24,DET,COL,2.0,6.0,0,-4.0,4,Sunday,Day,AL,NL,1,662853,0.231,0.286,0.346,0.632,557,4.04,1.3,0.254,0.315,0.398,0.713,698.0,5.08,1.44
2022,2022-04-24,NYY,CLE,10.0,2.0,1,8.0,4,Sunday,Day,AL,AL,0,661317,0.241,0.325,0.426,0.751,807,3.3,1.12,0.254,0.316,0.383,0.699,698.0,3.47,1.16
2022,2022-04-24,TBR,BOS,5.0,2.0,1,3.0,4,Sunday,Day,AL,AL,0,661931,0.239,0.309,0.377,0.686,666,3.41,1.15,0.258,0.321,0.409,0.731,735.0,4.53,1.35
2022,2022-04-24,HOU,TOR,8.0,7.0,1,1.0,4,Sunday,Day,AL,AL,0,662921,0.248,0.319,0.424,0.743,737,2.9,1.09,0.264,0.329,0.431,0.76,775.0,3.89,1.23
2022,2022-04-24,PHI,MIL,0.0,1.0,0,-1.0,4,Sunday,Night,NL,NL,0,661640,0.253,0.317,0.422,0.739,747,3.98,1.26,0.235,0.315,0.409,0.724,725.0,3.83,1.22
2022,2022-04-24,OAK,TEX,2.0,0.0,1,2.0,4,Sunday,Day,AL,AL,0,662388,0.216,0.281,0.346,0.626,568,4.54,1.33,0.239,0.301,0.395,0.696,707.0,4.22,1.34
2022,2022-04-24,ARI,NYM,2.0,6.0,0,-4.0,4,Sunday,Day,NL,NL,0,663361,0.23,0.304,0.385,0.689,702,4.25,1.29,0.259,0.332,0.412,0.744,772.0,3.58,1.18
2022,2022-04-24,CHC,PIT,3.0,4.0,0,-1.0,4,Sunday,Day,NL,NL,0,663166,0.238,0.311,0.387,0.698,657,4.03,1.3,0.222,0.291,0.364,0.655,591.0,4.66,1.42
2022,2022-04-24,SEA,KCR,5.0,4.0,1,1.0,4,Sunday,Day,AL,AL,0,662188,0.23,0.315,0.39,0.704,690,3.59,1.19,0.244,0.306,0.38,0.686,640.0,4.72,1.47
2022,2022-04-24,SDP,LAD,2.0,10.0,0,-8.0,4,Sunday,Day,NL,NL,0,662274,0.241,0.318,0.382,0.7,705,3.81,1.2,0.257,0.333,0.442,0.775,847.0,2.8,1.05
2022,2022-04-24,CIN,STL,4.0,1.0,1,3.0,4,Sunday,Day,NL,NL,0,663111,0.235,0.304,0.372,0.676,648,4.86,1.39,0.252,0.325,0.42,0.745,772.0,3.79,1.27
2022,2022-04-24,WSN,SFG,3.0,12.0,0,-9.0,4,Sunday,Day,NL,NL,0,662539,0.249,0.31,0.377,0.688,603,5.0,1.44,0.234,0.315,0.39,0.705,716.0,3.86,1.28
2022,2022-04-24,MIN,CHW,6.0,4.0,1,2.0,4,Sunday,Day,AL,AL,0,661781,0.248,0.317,0.401,0.718,696,3.98,1.24,0.256,0.31,0.387,0.698,686.0,3.94,1.29
2022,2022-04-25,TOR,BOS,6.0,2.0,1,4.0,4,Monday,Night,AL,AL,0,661760,0.264,0.329,0.431,0.76,775,3.89,1.23,0.258,0.321,0.409,0.731,735.0,4.53,1.35
2022,2022-04-25,STL,NYM,2.0,5.0,0,-3.0,4,Monday,Night,NL,NL,0,662008,0.252,0.325,0.42,0.745,772,3.79,1.27,0.259,0.332,0.412,0.744,772.0,3.58,1.18
2022,2022-04-25,LAA,CLE,3.0,0.0,1,3.0,4,Monday,Night,AL,AL,0,661034,0.233,0.297,0.39,0.687,623,3.79,1.24,0.254,0.316,0.383,0.699,698.0,3.47,1.16
2022,2022-04-25,PHI,COL,8.0,2.0,1,6.0,4,Monday,Night,NL,NL,0,661639,0.253,0.317,0.422,0.739,747,3.98,1.26,0.254,0.315,0.398,0.713,698.0,5.08,1.44
2022,2022-04-25,MIL,SFG,2.0,4.0,0,-2.0,4,Monday,Night,NL,NL,0,661210,0.235,0.315,0.409,0.724,725,3.83,1.22,0.234,0.315,0.39,0.705,716.0,3.86,1.28
2022,2022-04-25,ARI,LAD,0.0,4.0,0,-4.0,4,Monday,Night,NL,NL,0,663382,0.23,0.304,0.385,0.689,702,4.25,1.29,0.257,0.333,0.442,0.775,847.0,2.8,1.05
2022,2022-04-25,TEX,HOU,6.0,2.0,1,4.0,4,Monday,Night,AL,AL,0,661979,0.239,0.301,0.395,0.696,707,4.22,1.34,0.248,0.319,0.424,0.743,737.0,2.9,1.09
2022,2022-04-26,TOR,BOS,6.0,5.0,1,1.0,4,Tuesday,Night,AL,AL,0,661758,0.264,0.329,0.431,0.76,775,3.89,1.23,0.258,0.321,0.409,0.731,735.0,4.53,1.35
2022,2022-04-26,CHW,KCR,0.0,6.0,0,-6.0,4,Tuesday,Night,AL,AL,0,661536,0.256,0.31,0.387,0.698,686,3.94,1.29,0.244,0.306,0.38,0.686,640.0,4.72,1.47
2022,2022-04-26,TEX,HOU,1.0,5.0,0,-4.0,4,Tuesday,Night,AL,AL,0,661980,0.239,0.301,0.395,0.696,707,4.22,1.34,0.248,0.319,0.424,0.743,737.0,2.9,1.09
2022,2022-04-26,NYY,BAL,12.0,8.0,1,4.0,4,Tuesday,Night,AL,AL,0,661309,0.241,0.325,0.426,0.751,807,3.3,1.12,0.236,0.305,0.39,0.695,674.0,3.97,1.29
2022,2022-04-26,CIN,SDP,6.0,9.0,0,-3.0,4,Tuesday,Night,NL,NL,0,663079,0.235,0.304,0.372,0.676,648,4.86,1.39,0.241,0.318,0.382,0.7,705.0,3.81,1.2
2022,2022-04-26,ARI,LAD,5.0,3.0,1,2.0,4,Tuesday,Night,NL,NL,0,663383,0.23,0.304,0.385,0.689,702,4.25,1.29,0.257,0.333,0.442,0.775,847.0,2.8,1.05
2022,2022-04-26,PHI,COL,10.0,3.0,1,7.0,4,Tuesday,Night,NL,NL,0,661567,0.253,0.317,0.422,0.739,747,3.98,1.26,0.254,0.315,0.398,0.713,698.0,5.08,1.44
2022,2022-04-26,SFG,OAK,8.0,2.0,1,6.0,4,Tuesday,Night,NL,AL,1,662086,0.234,0.315,0.39,0.705,716,3.86,1.28,0.216,0.281,0.346,0.626,568.0,4.54,1.33
2022,2022-04-26,TBR,SEA,4.0,8.0,0,-4.0,4,Tuesday,Night,AL,AL,0,661929,0.239,0.309,0.377,0.686,666,3.41,1.15,0.23,0.315,0.39,0.704,690.0,3.59,1.19
2022,2022-04-26,LAA,CLE,4.0,1.0,1,3.0,4,Tuesday,Night,AL,AL,0,661032,0.233,0.297,0.39,0.687,623,3.79,1.24,0.254,0.316,0.383,0.699,698.0,3.47,1.16
2022,2022-04-26,ATL,CHC,3.0,1.0,1,2.0,4,Tuesday,Night,NL,NL,0,661589,0.253,0.317,0.443,0.761,789,3.46,1.19,0.238,0.311,0.387,0.698,657.0,4.03,1.3
2022,2022-04-26,MIN,DET,5.0,4.0,1,1.0,4,Tuesday,Night,AL,AL,0,661733,0.248,0.317,0.401,0.718,696,3.98,1.24,0.231,0.286,0.346,0.632,557.0,4.04,1.3
2022,2022-04-26,WSN,MIA,2.0,5.0,0,-3.0,4,Tuesday,Night,NL,NL,0,662540,0.249,0.31,0.377,0.688,603,5.0,1.44,0.23,0.294,0.363,0.658,586.0,3.87,1.27
2022,2022-04-26,PIT,MIL,8.0,12.0,0,-4.0,4,Tuesday,Night,NL,NL,0,662297,0.222,0.291,0.364,0.655,591,4.66,1.42,0.235,0.315,0.409,0.724,725.0,3.83,1.22
2022,2022-04-26,STL,NYM,0.0,3.0,0,-3.0,4,Tuesday,Night,NL,NL,0,662007,0.252,0.325,0.42,0.745,772,3.79,1.27,0.259,0.332,0.412,0.744,772.0,3.58,1.18
2022,2022-04-27,SFG,OAK,0.0,1.0,0,-1.0,4,Wednesday,Night,NL,AL,1,662066,0.234,0.315,0.39,0.705,716,3.86,1.28,0.216,0.281,0.346,0.626,568.0,4.54,1.33
2022,2022-04-27,LAA,CLE,9.0,5.0,1,4.0,4,Wednesday,Night,AL,AL,0,663439,0.233,0.297,0.39,0.687,623,3.79,1.24,0.254,0.316,0.383,0.699,698.0,3.47,1.16
2022,2022-04-27,TEX,HOU,3.0,4.0,0,-1.0,4,Wednesday,Night,AL,AL,0,661964,0.239,0.301,0.395,0.696,707,4.22,1.34,0.248,0.319,0.424,0.743,737.0,2.9,1.09
