season,date,home_team,away_team,home_runs,away_runs,home_win,run_diff,game_number,is_doubleheader,day_night,attendance,game_time_minutes,innings,is_extra_innings,month,weekday,home_league,away_league,is_interleague,home_BA,home_OBP,home_SLG,home_OPS,home_season_runs,home_ERA,home_WHIP,away_BA,away_OBP,away_SLG,away_OPS,away_season_runs,away_ERA,away_WHIP,win,roll10_win_pct
2023,2023-06-10,CHW,MIA,1.0,5.0,0,-4.0,,0,Day,25793.0,175,9.0,0.0,6,Saturday,AL,NL,1,0.238,0.291,0.384,0.675,641,4.88,1.42,0.259,0.316,0.405,0.721,666,4.21,1.29,0,0.8
2023,2023-06-11,CHW,MIA,5.0,6.0,0,-1.0,,0,Day,20888.0,157,9.0,0.0,6,Sunday,AL,NL,1,0.238,0.291,0.384,0.675,641,4.88,1.42,0.259,0.316,0.405,0.721,666,4.21,1.29,0,0.7
2023,2023-06-19,CHW,TEX,2.0,5.0,0,-3.0,,0,Night,19554.0,167,9.0,0.0,6,Monday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.263,0.337,0.452,0.79,881,4.28,1.27,0,0.6
2023,2023-06-20,CHW,TEX,7.0,6.0,1,1.0,,0,Night,21048.0,175,9.0,0.0,6,Tuesday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.263,0.337,0.452,0.79,881,4.28,1.27,1,0.5
2023,2023-06-21,CHW,TEX,3.0,6.0,0,-3.0,,0,Night,18963.0,146,9.0,0.0,6,Wednesday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.263,0.337,0.452,0.79,881,4.28,1.27,0,0.6
2023,2023-06-23,CHW,BOS,1.0,3.0,0,-2.0,,0,Night,27015.0,147,9.0,0.0,6,Friday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.258,0.324,0.424,0.748,772,4.52,1.34,0,0.5
2023,2023-06-24,CHW,BOS,5.0,4.0,1,1.0,,0,Day,33054.0,166,9.0,0.0,6,Saturday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.258,0.324,0.424,0.748,772,4.52,1.34,1,0.5
2023,2023-06-25,CHW,BOS,4.0,1.0,1,3.0,,0,Day,26077.0,156,9.0,0.0,6,Sunday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.258,0.324,0.424,0.748,772,4.52,1.34,1,0.5
2023,2023-07-04,CHW,TOR,3.0,4.0,0,-1.0,,0,Night,32607.0,163,9.0,0.0,7,Tuesday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.256,0.329,0.417,0.745,746,3.79,1.25,0,0.5
2023,2023-07-06,CHW,TOR,4.0,5.0,0,-1.0,,1,Night,20258.0,153,9.0,0.0,7,Thursday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.256,0.329,0.417,0.745,746,3.79,1.25,0,0.4
2023,2023-07-06,CHW,TOR,2.0,6.0,0,-4.0,,1,Night,,185,11.0,1.0,7,Thursday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.256,0.329,0.417,0.745,746,3.79,1.25,0,0.3
2023,2023-07-07,CHW,STL,8.0,7.0,1,1.0,,0,Night,27569.0,177,9.0,0.0,7,Friday,AL,NL,1,0.238,0.291,0.384,0.675,641,4.88,1.42,0.25,0.326,0.416,0.742,719,4.83,1.46,1,0.3
2023,2023-07-08,CHW,STL,0.0,3.0,0,-3.0,,0,Day,26560.0,148,9.0,0.0,7,Saturday,AL,NL,1,0.238,0.291,0.384,0.675,641,4.88,1.42,0.25,0.326,0.416,0.742,719,4.83,1.46,0,0.4
2023,2023-07-09,CHW,STL,3.0,4.0,0,-1.0,,0,Day,29769.0,163,10.0,1.0,7,Sunday,AL,NL,1,0.238,0.291,0.384,0.675,641,4.88,1.42,0.25,0.326,0.416,0.742,719,4.83,1.46,0,0.4
2023,2023-07-25,CHW,CHC,3.0,7.0,0,-4.0,,0,Night,37079.0,162,9.0,0.0,7,Tuesday,AL,NL,1,0.238,0.291,0.384,0.675,641,4.88,1.42,0.254,0.33,0.421,0.751,819,4.09,1.28,0,0.3
2023,2023-07-26,CHW,CHC,7.0,10.0,0,-3.0,,0,Night,37214.0,198,9.0,0.0,7,Wednesday,AL,NL,1,0.238,0.291,0.384,0.675,641,4.88,1.42,0.254,0.33,0.421,0.751,819,4.09,1.28,0,0.3
2023,2023-07-27,CHW,CLE,3.0,6.0,0,-3.0,,0,Night,20893.0,169,9.0,0.0,7,Thursday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.25,0.313,0.381,0.695,662,3.97,1.31,0,0.3
2023,2023-07-28,CHW,CLE,3.0,0.0,1,3.0,,0,Night,26654.0,149,9.0,0.0,7,Friday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.25,0.313,0.381,0.695,662,3.97,1.31,1,0.2
2023,2023-07-29,CHW,CLE,7.0,2.0,1,5.0,,0,Night,26299.0,146,9.0,0.0,7,Saturday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.25,0.313,0.381,0.695,662,3.97,1.31,1,0.2
2023,2023-07-30,CHW,CLE,0.0,5.0,0,-5.0,,0,Day,28096.0,141,9.0,0.0,7,Sunday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.25,0.313,0.381,0.695,662,3.97,1.31,0,0.3
2023,2023-08-07,CHW,NYY,5.0,1.0,1,4.0,,0,Night,27574.0,160,9.0,0.0,8,Monday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.227,0.304,0.397,0.701,673,3.97,1.24,1,0.3
2023,2023-08-08,CHW,NYY,1.0,7.0,0,-6.0,,0,Night,26446.0,167,9.0,0.0,8,Tuesday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.227,0.304,0.397,0.701,673,3.97,1.24,0,0.4
2023,2023-08-09,CHW,NYY,9.0,2.0,1,7.0,,0,Night,23377.0,165,9.0,0.0,8,Wednesday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.227,0.304,0.397,0.701,673,3.97,1.24,1,0.3
2023,2023-08-11,CHW,MIL,6.0,7.0,0,-1.0,,0,Night,30059.0,203,10.0,1.0,8,Friday,AL,NL,1,0.238,0.291,0.384,0.675,641,4.88,1.42,0.24,0.319,0.385,0.704,728,3.73,1.19,0,0.4
2023,2023-08-12,CHW,MIL,2.0,3.0,0,-1.0,,0,Night,29851.0,153,9.0,0.0,8,Saturday,AL,NL,1,0.238,0.291,0.384,0.675,641,4.88,1.42,0.24,0.319,0.385,0.704,728,3.73,1.19,0,0.4
2023,2023-08-13,CHW,MIL,3.0,7.0,0,-4.0,,0,Day,24495.0,161,9.0,0.0,8,Sunday,AL,NL,1,0.238,0.291,0.384,0.675,641,4.88,1.42,0.24,0.319,0.385,0.704,728,3.73,1.19,0,0.4
2023,2023-08-21,CHW,SEA,2.0,14.0,0,-12.0,,0,Night,15275.0,165,9.0,0.0,8,Monday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.242,0.321,0.413,0.734,758,3.74,1.19,0,0.4
2023,2023-08-22,CHW,SEA,3.0,6.0,0,-3.0,,0,Night,16070.0,186,9.0,0.0,8,Tuesday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.242,0.321,0.413,0.734,758,3.74,1.19,0,0.4
2023,2023-08-23,CHW,SEA,5.0,4.0,1,1.0,,0,Day,15759.0,194,10.0,1.0,8,Wednesday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.242,0.321,0.413,0.734,758,3.74,1.19,1,0.3
2023,2023-08-24,CHW,OAK,5.0,8.0,0,-3.0,,0,Night,13247.0,161,9.0,0.0,8,Thursday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.223,0.298,0.37,0.669,585,5.48,1.52,0,0.3
2023,2023-08-25,CHW,OAK,4.0,12.0,0,-8.0,,0,Night,21906.0,168,9.0,0.0,8,Friday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.223,0.298,0.37,0.669,585,5.48,1.52,0,0.3
2023,2023-08-26,CHW,OAK,6.0,2.0,1,4.0,,0,Night,21508.0,165,9.0,0.0,8,Saturday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.223,0.298,0.37,0.669,585,5.48,1.52,1,0.2
2023,2023-08-27,CHW,OAK,6.0,1.0,1,5.0,,0,Day,20236.0,156,9.0,0.0,8,Sunday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.223,0.298,0.37,0.669,585,5.48,1.52,1,0.3
2023,2023-09-01,CHW,DET,2.0,4.0,0,-2.0,,0,Night,15105.0,163,9.0,0.0,9,Friday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.236,0.305,0.382,0.686,661,4.24,1.25,0,0.3
2023,2023-09-02,CHW,DET,0.0,10.0,0,-10.0,,0,Night,21186.0,142,9.0,0.0,9,Saturday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.236,0.305,0.382,0.686,661,4.24,1.25,0,0.3
2023,2023-09-03,CHW,DET,2.0,3.0,0,-1.0,,0,Day,22246.0,171,9.0,0.0,9,Sunday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.236,0.305,0.382,0.686,661,4.24,1.25,0,0.3
2023,2023-09-12,CHW,KCR,6.0,2.0,1,4.0,,1,Day,,153,9.0,0.0,9,Tuesday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.244,0.303,0.398,0.7,676,5.17,1.41,1,0.3
2023,2023-09-12,CHW,KCR,10.0,11.0,0,-1.0,,1,Day,14824.0,193,9.0,0.0,9,Tuesday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.244,0.303,0.398,0.7,676,5.17,1.41,0,0.4
2023,2023-09-13,CHW,KCR,1.0,7.0,0,-6.0,,0,Night,15593.0,159,9.0,0.0,9,Wednesday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.244,0.303,0.398,0.7,676,5.17,1.41,0,0.4
2023,2023-09-14,CHW,MIN,2.0,10.0,0,-8.0,,0,Night,13233.0,153,9.0,0.0,9,Thursday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.243,0.326,0.428,0.753,778,3.87,1.2,0,0.3
2023,2023-09-15,CHW,MIN,2.0,10.0,0,-8.0,,0,Night,18001.0,176,9.0,0.0,9,Friday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.243,0.326,0.428,0.753,778,3.87,1.2,0,0.3
2023,2023-09-16,CHW,MIN,7.0,6.0,1,1.0,,0,Night,24964.0,162,9.0,0.0,9,Saturday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.243,0.326,0.428,0.753,778,3.87,1.2,1,0.3
2023,2023-09-17,CHW,MIN,0.0,4.0,0,-4.0,,0,Day,17641.0,151,9.0,0.0,9,Sunday,AL,AL,0,0.238,0.291,0.384,0.675,641,4.88,1.42,0.243,0.326,0.428,0.753,778,3.87,1.2,0,0.3
2023,2023-09-26,CHW,ARI,4.0,15.0,0,-11.0,,0,Night,14339.0,175,9.0,0.0,9,Tuesday,AL,NL,1,0.238,0.291,0.384,0.675,641,4.88,1.42,0.25,0.322,0.408,0.73,746,4.48,1.32,0,0.2
2023,2023-09-27,CHW,ARI,0.0,3.0,0,-3.0,,0,Day,14790.0,148,9.0,0.0,9,Wednesday,AL,NL,1,0.238,0.291,0.384,0.675,641,4.88,1.42,0.25,0.322,0.408,0.73,746,4.48,1.32,0,0.2
2023,2023-09-28,CHW,ARI,3.0,1.0,1,2.0,,0,Day,23522.0,136,9.0,0.0,9,Thursday,AL,NL,1,0.238,0.291,0.384,0.675,641,4.88,1.42,0.25,0.322,0.408,0.73,746,4.48,1.32,1,0.2
2023,2023-09-29,CHW,SDP,2.0,3.0,0,-1.0,,0,Night,20491.0,184,9.0,0.0,9,Friday,AL,NL,1,0.238,0.291,0.384,0.675,641,4.88,1.42,0.244,0.329,0.413,0.742,752,3.73,1.27,0,0.3
2023,2023-09-30,CHW,SDP,1.0,6.0,0,-5.0,,0,Night,30118.0,146,9.0,0.0,9,Saturday,AL,NL,1,0.238,0.291,0.384,0.675,641,4.88,1.42,0.244,0.329,0.413,0.742,752,3.73,1.27,0,0.2
2023,2023-10-01,CHW,SDP,1.0,2.0,0,-1.0,,0,Day,20588.0,187,11.0,1.0,10,Sunday,AL,NL,1,0.238,0.291,0.384,0.675,641,4.88,1.42,0.244,0.329,0.413,0.742,752,3.73,1.27,0,0.2
2023,2023-04-03,MIL,NYM,10.0,0.0,1,10.0,,0,Day,42017.0,157,9.0,0.0,4,Monday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.238,0.316,0.407,0.723,717,4.3,1.36,1,
2023,2023-04-04,MIL,NYM,9.0,0.0,1,9.0,,0,Night,19412.0,137,9.0,0.0,4,Tuesday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.238,0.316,0.407,0.723,717,4.3,1.36,1,1.0
2023,2023-04-05,MIL,NYM,7.0,6.0,1,1.0,,0,Day,18387.0,165,9.0,0.0,4,Wednesday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.238,0.316,0.407,0.723,717,4.3,1.36,1,1.0
2023,2023-04-07,MIL,STL,4.0,0.0,1,4.0,,0,Night,28459.0,165,9.0,0.0,4,Friday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.25,0.326,0.416,0.742,719,4.83,1.46,1,1.0
2023,2023-04-08,MIL,STL,0.0,6.0,0,-6.0,,0,Night,43077.0,152,9.0,0.0,4,Saturday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.25,0.326,0.416,0.742,719,4.83,1.46,0,1.0
2023,2023-04-09,MIL,STL,6.0,1.0,1,5.0,,0,Day,27701.0,169,9.0,0.0,4,Sunday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.25,0.326,0.416,0.742,719,4.83,1.46,1,0.8
2023,2023-04-21,MIL,BOS,3.0,5.0,0,-2.0,,0,Night,24976.0,158,9.0,0.0,4,Friday,NL,AL,1,0.24,0.319,0.385,0.704,728,3.73,1.19,0.258,0.324,0.424,0.748,772,4.52,1.34,0,0.8333333333333334
2023,2023-04-22,MIL,BOS,5.0,4.0,1,1.0,,0,Night,31965.0,143,9.0,0.0,4,Saturday,NL,AL,1,0.24,0.319,0.385,0.704,728,3.73,1.19,0.258,0.324,0.424,0.748,772,4.52,1.34,1,0.7142857142857143
2023,2023-04-23,MIL,BOS,5.0,12.0,0,-7.0,,0,Day,26939.0,182,9.0,0.0,4,Sunday,NL,AL,1,0.24,0.319,0.385,0.704,728,3.73,1.19,0.258,0.324,0.424,0.748,772,4.52,1.34,0,0.75
2023,2023-04-24,MIL,DET,2.0,4.0,0,-2.0,,0,Night,23201.0,145,9.0,0.0,4,Monday,NL,AL,1,0.24,0.319,0.385,0.704,728,3.73,1.19,0.236,0.305,0.382,0.686,661,4.24,1.25,0,0.6666666666666666
2023,2023-04-25,MIL,DET,3.0,4.0,0,-1.0,,0,Night,24924.0,160,9.0,0.0,4,Tuesday,NL,AL,1,0.24,0.319,0.385,0.704,728,3.73,1.19,0.236,0.305,0.382,0.686,661,4.24,1.25,0,0.6
2023,2023-04-26,MIL,DET,6.0,2.0,1,4.0,,0,Day,25847.0,147,9.0,0.0,4,Wednesday,NL,AL,1,0.24,0.319,0.385,0.704,728,3.73,1.19,0.236,0.305,0.382,0.686,661,4.24,1.25,1,0.5
2023,2023-04-28,MIL,LAA,2.0,1.0,1,1.0,,0,Night,24787.0,134,9.0,0.0,4,Friday,NL,AL,1,0.24,0.319,0.385,0.704,728,3.73,1.19,0.245,0.317,0.426,0.743,739,4.64,1.42,1,0.5
2023,2023-04-29,MIL,LAA,7.0,5.0,1,2.0,,0,Night,39198.0,163,9.0,0.0,4,Saturday,NL,AL,1,0.24,0.319,0.385,0.704,728,3.73,1.19,0.245,0.317,0.426,0.743,739,4.64,1.42,1,0.5
2023,2023-04-30,MIL,LAA,0.0,3.0,0,-3.0,,0,Day,33557.0,150,9.0,0.0,4,Sunday,NL,AL,1,0.24,0.319,0.385,0.704,728,3.73,1.19,0.245,0.317,0.426,0.743,739,4.64,1.42,0,0.5
2023,2023-05-08,MIL,LAD,9.0,3.0,1,6.0,,0,Night,22847.0,138,9.0,0.0,5,Monday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.257,0.34,0.455,0.795,906,4.06,1.2,1,0.5
2023,2023-05-09,MIL,LAD,2.0,6.0,0,-4.0,,0,Night,23874.0,173,9.0,0.0,5,Tuesday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.257,0.34,0.455,0.795,906,4.06,1.2,0,0.5
2023,2023-05-10,MIL,LAD,1.0,8.0,0,-7.0,,0,Day,30112.0,131,9.0,0.0,5,Wednesday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.257,0.34,0.455,0.795,906,4.06,1.2,0,0.5
2023,2023-05-12,MIL,KCR,5.0,1.0,1,4.0,,0,Night,24900.0,164,9.0,0.0,5,Friday,NL,AL,1,0.24,0.319,0.385,0.704,728,3.73,1.19,0.244,0.303,0.398,0.7,676,5.17,1.41,1,0.4
2023,2023-05-13,MIL,KCR,4.0,3.0,1,1.0,,0,Night,35766.0,163,9.0,0.0,5,Saturday,NL,AL,1,0.24,0.319,0.385,0.704,728,3.73,1.19,0.244,0.303,0.398,0.7,676,5.17,1.41,1,0.5
2023,2023-05-14,MIL,KCR,9.0,6.0,1,3.0,,0,Day,33188.0,164,9.0,0.0,5,Sunday,NL,AL,1,0.24,0.319,0.385,0.704,728,3.73,1.19,0.244,0.303,0.398,0.7,676,5.17,1.41,1,0.6
2023,2023-05-22,MIL,HOU,2.0,12.0,0,-10.0,,0,Night,22583.0,161,9.0,0.0,5,Monday,NL,AL,1,0.24,0.319,0.385,0.704,728,3.73,1.19,0.259,0.331,0.437,0.768,827,3.94,1.28,0,0.7
2023,2023-05-23,MIL,HOU,6.0,0.0,1,6.0,,0,Night,23062.0,156,9.0,0.0,5,Tuesday,NL,AL,1,0.24,0.319,0.385,0.704,728,3.73,1.19,0.259,0.331,0.437,0.768,827,3.94,1.28,1,0.6
2023,2023-05-24,MIL,HOU,4.0,0.0,1,4.0,,0,Day,28262.0,129,9.0,0.0,5,Wednesday,NL,AL,1,0.24,0.319,0.385,0.704,728,3.73,1.19,0.259,0.331,0.437,0.768,827,3.94,1.28,1,0.6
2023,2023-05-25,MIL,SFG,0.0,5.0,0,-5.0,,0,Night,24536.0,166,9.0,0.0,5,Thursday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.235,0.312,0.383,0.695,674,4.02,1.25,0,0.6
2023,2023-05-26,MIL,SFG,1.0,15.0,0,-14.0,,0,Night,30347.0,162,9.0,0.0,5,Friday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.235,0.312,0.383,0.695,674,4.02,1.25,0,0.6
2023,2023-05-27,MIL,SFG,1.0,3.0,0,-2.0,,0,Day,39269.0,153,9.0,0.0,5,Saturday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.235,0.312,0.383,0.695,674,4.02,1.25,0,0.5
2023,2023-05-28,MIL,SFG,7.0,5.0,1,2.0,,0,Day,34581.0,167,9.0,0.0,5,Sunday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.235,0.312,0.383,0.695,674,4.02,1.25,1,0.5
2023,2023-06-06,MIL,BAL,4.0,3.0,1,1.0,,0,Night,22535.0,200,10.0,1.0,6,Tuesday,NL,AL,1,0.24,0.319,0.385,0.704,728,3.73,1.19,0.255,0.321,0.421,0.742,807,3.91,1.24,1,0.6
2023,2023-06-07,MIL,BAL,10.0,2.0,1,8.0,,0,Night,22320.0,151,9.0,0.0,6,Wednesday,NL,AL,1,0.24,0.319,0.385,0.704,728,3.73,1.19,0.255,0.321,0.421,0.742,807,3.91,1.24,1,0.6
2023,2023-06-08,MIL,BAL,3.0,6.0,0,-3.0,,0,Day,27318.0,163,9.0,0.0,6,Thursday,NL,AL,1,0.24,0.319,0.385,0.704,728,3.73,1.19,0.255,0.321,0.421,0.742,807,3.91,1.24,0,0.6
2023,2023-06-09,MIL,OAK,2.0,5.0,0,-3.0,,0,Night,30657.0,180,9.0,0.0,6,Friday,NL,AL,1,0.24,0.319,0.385,0.704,728,3.73,1.19,0.223,0.298,0.37,0.669,585,5.48,1.52,0,0.5
2023,2023-06-10,MIL,OAK,1.0,2.0,0,-1.0,,0,Day,35157.0,187,10.0,1.0,6,Saturday,NL,AL,1,0.24,0.319,0.385,0.704,728,3.73,1.19,0.223,0.298,0.37,0.669,585,5.48,1.52,0,0.5
2023,2023-06-11,MIL,OAK,6.0,8.0,0,-2.0,,0,Day,31363.0,199,9.0,0.0,6,Sunday,NL,AL,1,0.24,0.319,0.385,0.704,728,3.73,1.19,0.223,0.298,0.37,0.669,585,5.48,1.52,0,0.4
2023,2023-06-16,MIL,PIT,5.0,4.0,1,1.0,,0,Night,25586.0,155,9.0,0.0,6,Friday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.239,0.315,0.392,0.707,692,4.61,1.38,1,0.3
2023,2023-06-17,MIL,PIT,5.0,0.0,1,5.0,,0,Day,37283.0,134,9.0,0.0,6,Saturday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.239,0.315,0.392,0.707,692,4.61,1.38,1,0.4
2023,2023-06-18,MIL,PIT,5.0,2.0,1,3.0,,0,Day,38073.0,148,9.0,0.0,6,Sunday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.239,0.315,0.392,0.707,692,4.61,1.38,1,0.5
2023,2023-06-19,MIL,ARI,1.0,9.0,0,-8.0,,0,Night,24257.0,147,9.0,0.0,6,Monday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.25,0.322,0.408,0.73,746,4.48,1.32,0,0.6
2023,2023-06-20,MIL,ARI,7.0,5.0,1,2.0,,0,Night,27048.0,151,9.0,0.0,6,Tuesday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.25,0.322,0.408,0.73,746,4.48,1.32,1,0.5
2023,2023-06-21,MIL,ARI,1.0,5.0,0,-4.0,,0,Day,31397.0,165,9.0,0.0,6,Wednesday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.25,0.322,0.408,0.73,746,4.48,1.32,0,0.5
2023,2023-07-03,MIL,CHC,8.0,6.0,1,2.0,,0,Day,43209.0,176,9.0,0.0,7,Monday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.254,0.33,0.421,0.751,819,4.09,1.28,1,0.4
2023,2023-07-04,MIL,CHC,6.0,7.0,0,-1.0,,0,Day,41133.0,195,11.0,1.0,7,Tuesday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.254,0.33,0.421,0.751,819,4.09,1.28,0,0.5
2023,2023-07-05,MIL,CHC,3.0,4.0,0,-1.0,,0,Night,31285.0,163,9.0,0.0,7,Wednesday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.254,0.33,0.421,0.751,819,4.09,1.28,0,0.5
2023,2023-07-06,MIL,CHC,6.0,5.0,1,1.0,,0,Day,33366.0,175,9.0,0.0,7,Thursday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.254,0.33,0.421,0.751,819,4.09,1.28,1,0.5
2023,2023-07-07,MIL,CIN,7.0,3.0,1,4.0,,0,Night,30970.0,177,9.0,0.0,7,Friday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.249,0.327,0.42,0.746,783,4.83,1.42,1,0.6
2023,2023-07-08,MIL,CIN,5.0,8.0,0,-3.0,,0,Day,39124.0,184,9.0,0.0,7,Saturday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.249,0.327,0.42,0.746,783,4.83,1.42,0,0.6
2023,2023-07-09,MIL,CIN,1.0,0.0,1,1.0,,0,Day,32848.0,124,9.0,0.0,7,Sunday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.249,0.327,0.42,0.746,783,4.83,1.42,1,0.5
2023,2023-07-21,MIL,ATL,4.0,6.0,0,-2.0,,0,Night,37698.0,152,9.0,0.0,7,Friday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.276,0.344,0.501,0.845,947,4.14,1.3,0,0.5
2023,2023-07-22,MIL,ATL,4.0,3.0,1,1.0,,0,Night,39707.0,152,9.0,0.0,7,Saturday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.276,0.344,0.501,0.845,947,4.14,1.3,1,0.5
2023,2023-07-23,MIL,ATL,2.0,4.0,0,-2.0,,0,Day,38605.0,155,9.0,0.0,7,Sunday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.276,0.344,0.501,0.845,947,4.14,1.3,0,0.5
2023,2023-07-24,MIL,CIN,3.0,2.0,1,1.0,,0,Night,29216.0,172,9.0,0.0,7,Monday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.249,0.327,0.42,0.746,783,4.83,1.42,1,0.5
2023,2023-07-25,MIL,CIN,3.0,4.0,0,-1.0,,0,Night,27551.0,193,9.0,0.0,7,Tuesday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.249,0.327,0.42,0.746,783,4.83,1.42,0,0.5
2023,2023-07-26,MIL,CIN,3.0,0.0,1,3.0,,0,Day,38596.0,129,9.0,0.0,7,Wednesday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.249,0.327,0.42,0.746,783,4.83,1.42,1,0.5
2023,2023-08-03,MIL,PIT,14.0,1.0,1,13.0,,0,Night,25930.0,158,9.0,0.0,8,Thursday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.239,0.315,0.392,0.707,692,4.61,1.38,1,0.6
2023,2023-08-04,MIL,PIT,4.0,8.0,0,-4.0,,0,Night,35438.0,177,9.0,0.0,8,Friday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.239,0.315,0.392,0.707,692,4.61,1.38,0,0.6
2023,2023-08-05,MIL,PIT,3.0,2.0,1,1.0,,0,Night,35250.0,179,10.0,1.0,8,Saturday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.239,0.315,0.392,0.707,692,4.61,1.38,1,0.5
2023,2023-08-06,MIL,PIT,1.0,4.0,0,-3.0,,0,Day,33144.0,150,9.0,0.0,8,Sunday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.239,0.315,0.392,0.707,692,4.61,1.38,0,0.6
2023,2023-08-07,MIL,COL,12.0,1.0,1,11.0,,0,Night,24759.0,144,9.0,0.0,8,Monday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.249,0.31,0.405,0.715,721,5.68,1.55,1,0.5
2023,2023-08-08,MIL,COL,3.0,7.0,0,-4.0,,0,Night,25365.0,167,10.0,1.0,8,Tuesday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.249,0.31,0.405,0.715,721,5.68,1.55,0,0.6
2023,2023-08-09,MIL,COL,7.0,6.0,1,1.0,,0,Day,35173.0,172,10.0,1.0,8,Wednesday,NL,NL,0,0.24,0.319,0.385,0.704,728,3.73,1.19,0.249,0.31,0.405,0.715,721,5.68,1.55,1,0.5
